Measurement_Number,Time [s],TGS2620,TGS2602,TGS2603,TGS2610,TGS2611,TGS2600,Label
563,147,0.1049036166,0.0072323171,0.0311229148,0.0184925949,0.0408710333,0.078514224,RO1
563,148,0.1047835576,0.0072043986,0.0310207487,0.0184811163,0.0408444442,0.0784381721,RO1
563,149,0.1047020501,0.0071739841,0.0309355267,0.0184787473,0.0408404333,0.0783592976,RO1
563,150,0.1046139041,0.0071420599,0.0308412156,0.0184674559,0.0408255217,0.0783003252,RO1
564,1,0.1038544188,0.006157378,0.0306762484,0.0182077686,0.0403941689,0.0789581819,RO1
564,2,0.1038685644,0.0061590877,0.030641025,0.0182053043,0.0404056669,0.0789634941,RO1
564,3,0.1038740503,0.0061648092,0.0306149431,0.0182040157,0.0404074287,0.0789592434,RO1
564,4,0.1038695011,0.0061728481,0.030636649,0.0182094627,0.0404195498,0.0789549978,RO1
564,5,0.1038743111,0.0061735155,0.0306230385,0.0182132192,0.0404258535,0.0789530085,RO1
564,6,0.1038685878,0.0061883264,0.030605562,0.0182290044,0.0404441509,0.0789573243,RO1
564,7,0.1038821013,0.0061798885,0.0305960144,0.0182298939,0.0404566473,0.0789682896,RO1
564,8,0.1038902191,0.0062003787,0.030560655,0.0182279522,0.0404652386,0.0789565221,RO1
564,9,0.1038891815,0.0062111445,0.0305781286,0.0182372887,0.0404782666,0.0789575216,RO1
564,10,0.1038866311,0.0062237492,0.0305676791,0.0182385938,0.0404825577,0.078945679,RO1
564,11,0.1038696337,0.0062326219,0.0305572547,0.0182482884,0.0405000424,0.0789517207,RO1
564,12,0.1038729791,0.0062307217,0.0305576062,0.0182472703,0.0404988014,0.0789467402,RO1
564,13,0.1038674729,0.0062432842,0.0305456803,0.0182445494,0.0405010331,0.0789308742,RO1
564,14,0.1038582714,0.0062521627,0.0305609702,0.0182456139,0.0405094352,0.0789230769,RO1
564,15,0.1038477148,0.0062669131,0.0305686135,0.0182510204,0.0405103039,0.0789102786,RO1
564,16,0.1038319143,0.0062793284,0.0305801762,0.0182627987,0.0405294948,0.0789057942,RO1
564,17,0.1038207033,0.0062774307,0.0305800297,0.0182536284,0.0405289296,0.0788953644,RO1
564,18,0.1038143578,0.0062927825,0.0305727464,0.0182548029,0.0405324656,0.0788782737,RO1
564,19,0.103790065,0.0063027815,0.0306013382,0.0182552399,0.0405284989,0.0788599186,RO1
564,20,0.1037792685,0.006321329,0.0306153923,0.0182635733,0.040532744,0.0788486615,RO1
564,21,0.1037605204,0.00632075,0.0306184241,0.0182665564,0.0405467336,0.0788402482,RO1
564,22,0.1037500149,0.0063308102,0.0306272844,0.0182647061,0.0405449204,0.0788335171,RO1
564,23,0.103746912,0.0063484767,0.0306474861,0.0182572972,0.0405408697,0.0788201569,RO1
564,24,0.103732042,0.0063595938,0.0306422587,0.0182674045,0.0405536732,0.0788169537,RO1
564,25,0.1037444636,0.0064093975,0.0306912187,0.018302678,0.0406252916,0.0788184267,RO1
564,26,0.103850838,0.0064410017,0.0307697857,0.0183674427,0.040756965,0.0788235999,RO1
564,27,0.1041207235,0.0064588776,0.0308101506,0.0184256895,0.0409371879,0.0788253701,RO1
564,28,0.1045760318,0.0064832133,0.030871084,0.0184981967,0.0411395834,0.0788202349,RO1
564,29,0.1053184326,0.0064912687,0.0309183811,0.0185855654,0.0413821809,0.0788178388,RO1
564,30,0.1060630871,0.0065045761,0.0309683083,0.0186401624,0.0415502179,0.0788034629,RO1
564,31,0.10686748,0.0065114968,0.0309845526,0.0187034107,0.0417243732,0.07879076,RO1
564,32,0.1077124556,0.0065183024,0.0310179184,0.0187640665,0.0419054536,0.0787936241,RO1
564,33,0.1087780611,0.0065313054,0.031081693,0.0188526996,0.0421329516,0.0787821305,RO1
564,34,0.1097042577,0.0065393466,0.0311428638,0.0189274474,0.042339891,0.0787790889,RO1
564,35,0.1106420578,0.0065633643,0.0312022289,0.019012905,0.0425349614,0.0787632475,RO1
564,36,0.1115589874,0.0065937382,0.0313025146,0.0191057217,0.0427472889,0.0787619064,RO1
564,37,0.1124492088,0.0066228344,0.0314123714,0.0191897432,0.0429380522,0.0787632659,RO1
564,38,0.1134022283,0.0066704829,0.0315377562,0.0192714168,0.0431278088,0.0787649215,RO1
564,39,0.1141348955,0.0067085251,0.0316554915,0.0193278073,0.0432558936,0.0787621151,RO1
564,40,0.1147848187,0.0067642833,0.0317573878,0.0193883821,0.0433803081,0.0787567829,RO1
564,41,0.1153673129,0.0068135986,0.0318934808,0.0194563497,0.043516017,0.0787540024,RO1
564,42,0.1159118157,0.0068638741,0.0320212941,0.0195179648,0.043651993,0.0787670851,RO1
564,43,0.1165281734,0.006943737,0.0321934336,0.019608441,0.0438600834,0.0787658313,RO1
564,44,0.1170328181,0.0070279531,0.0323530702,0.0196890275,0.0440630779,0.0787784489,RO1
564,45,0.1175298031,0.0071319486,0.0325879112,0.0197782547,0.0442777687,0.0787811858,RO1
564,46,0.1180156031,0.0072416369,0.0327891825,0.0198707473,0.0444756028,0.0788043705,RO1
564,47,0.1184831235,0.0073498776,0.0330475908,0.0199402295,0.0446461127,0.0788175867,RO1
564,48,0.1189896694,0.0075132723,0.0333797191,0.0200482314,0.0448657608,0.0788515782,RO1
564,49,0.1193964528,0.0076629389,0.0336543319,0.0201193273,0.0450309466,0.0788670711,RO1
564,50,0.119779633,0.0078320499,0.0340041034,0.0202062097,0.0451731525,0.07889905,RO1
564,51,0.1201247466,0.0079943361,0.0342810444,0.0202828364,0.0453257242,0.0789405248,RO1
564,52,0.1204710071,0.0081746106,0.0346214535,0.0203574398,0.0454991669,0.0789852186,RO1
564,53,0.1208493188,0.0083782,0.0350315545,0.0204622462,0.0457285251,0.0790489535,RO1
564,54,0.1211729636,0.0085538926,0.0354113462,0.0205452201,0.0459311271,0.0791040654,RO1
564,55,0.1215076912,0.0086976898,0.0357497403,0.0206097216,0.0460842425,0.0791614364,RO1
564,56,0.1218562528,0.0088285992,0.0360539952,0.0206632433,0.0462191692,0.0792380857,RO1
564,57,0.1222855631,0.0089777948,0.0364174052,0.0207221248,0.0463450616,0.0793098763,RO1
564,58,0.1226386889,0.0091109492,0.0367121169,0.020762831,0.0464337869,0.0793772949,RO1
564,59,0.1229661292,0.0092265718,0.0369822525,0.0208079627,0.0465138563,0.0794513616,RO1
564,60,0.1232790003,0.0093381118,0.0372164436,0.0208576715,0.0466223556,0.0795394415,RO1
564,61,0.1235981295,0.0094579586,0.0375086036,0.0209047994,0.0467337393,0.0796211443,RO1
564,62,0.1239858225,0.0095988363,0.0378360071,0.0209691633,0.0468724641,0.079718934,RO1
564,63,0.1243089369,0.0097228902,0.0381330397,0.0210254552,0.0469713365,0.0798093693,RO1
564,64,0.1246049002,0.0098558665,0.0384575967,0.0211056841,0.0470955158,0.0799010503,RO1
564,65,0.1249297925,0.010004669,0.0388155216,0.0211751562,0.0472195673,0.080000561,RO1
564,66,0.1252673366,0.0101470669,0.0391425023,0.0212315625,0.0473016537,0.0800982078,RO1
564,67,0.125713311,0.0103018327,0.0395112493,0.0212837007,0.0474066253,0.0802263689,RO1
564,68,0.1260432807,0.0104129009,0.0397421755,0.0213065761,0.0474256111,0.0803311746,RO1
564,69,0.1262705984,0.0105155291,0.039892632,0.0212742698,0.0472975068,0.0804471086,RO1
564,70,0.1262889285,0.0106109024,0.0400488641,0.0212037047,0.0470516324,0.0805352591,RO1
564,71,0.126135503,0.0106891987,0.0401798748,0.0211333334,0.0467787865,0.0806195726,RO1
564,72,0.1258461604,0.0107703573,0.0403290523,0.0210391613,0.0464774296,0.0807364027,RO1
564,73,0.1255575916,0.0108277932,0.0403799968,0.0209737627,0.0462600447,0.0808442148,RO1
564,74,0.1252826479,0.0108990845,0.040480689,0.0209212362,0.046074188,0.0809470314,RO1
564,75,0.1249762158,0.0109696844,0.0405817328,0.020894382,0.0459225593,0.0810525208,RO1
564,76,0.1245980528,0.0110693006,0.040712452,0.020865518,0.0457698618,0.0811895199,RO1
564,77,0.1242546623,0.0111393092,0.0408133615,0.0208479352,0.0456612046,0.0813053764,RO1
564,78,0.1239280507,0.0112239113,0.0409038369,0.0208282869,0.0455544513,0.0814114436,RO1
564,79,0.1235952561,0.0113149788,0.041049421,0.0208121366,0.0454664821,0.081519176,RO1
564,80,0.1232594112,0.0113973302,0.0411794613,0.0208067609,0.0453896733,0.0816407687,RO1
564,81,0.1228863786,0.0114965828,0.041311611,0.0207902223,0.04529473,0.0817694632,RO1
564,82,0.1225839674,0.0115690889,0.0414137802,0.0207787572,0.0452304144,0.0818935916,RO1
564,83,0.1222982584,0.0116464613,0.0415073669,0.0207617683,0.0451574761,0.0820034726,RO1
564,84,0.1220093842,0.0117177984,0.0415907086,0.0207552858,0.0450997336,0.0821105148,RO1
564,85,0.1217243829,0.0117655344,0.0416762356,0.0207436135,0.0450459091,0.0822273276,RO1
564,86,0.1214139085,0.0118219114,0.0418037172,0.0207220293,0.044971943,0.0823565735,RO1
564,87,0.1211609154,0.0118553129,0.0418202334,0.0207012819,0.0449136113,0.0824634315,RO1
564,88,0.1208663079,0.01188753,0.041857398,0.02067571,0.0448420738,0.0825332987,RO1
564,89,0.120615978,0.0119138425,0.041876773,0.0206627311,0.0447908029,0.0826321011,RO1
564,90,0.1203714027,0.0119244814,0.0419263494,0.0206493856,0.0447443302,0.0827366481,RO1
564,91,0.1201074667,0.0119409665,0.0419534449,0.0206327464,0.0446905608,0.0828504395,RO1
564,92,0.1198890479,0.011947547,0.0419604367,0.0206100935,0.0446418238,0.0829440046,RO1
564,93,0.1196803246,0.0119528257,0.0419681122,0.0205854578,0.0445913313,0.0830238748,RO1
564,94,0.1194715794,0.011955838,0.0419851946,0.0205777953,0.0445560475,0.0831078257,RO1
564,95,0.119277438,0.0119478503,0.0419866145,0.0205644231,0.0445216989,0.0831934161,RO1
564,96,0.1190581644,0.0119432831,0.041977387,0.0205453367,0.0444736123,0.0832844907,RO1
564,97,0.1188818852,0.0119329247,0.0419974903,0.0205292348,0.0444387371,0.0833669403,RO1
564,98,0.118725017,0.0119382735,0.0419598159,0.0205089307,0.0444101251,0.0834335287,RO1
564,99,0.1185699053,0.0119339472,0.0419530855,0.0205032787,0.0443779415,0.08350249,RO1
564,100,0.118382512,0.0119284674,0.0419220988,0.0204877273,0.0443469203,0.0835854086,RO1
564,101,0.1182240559,0.0119156006,0.0419197538,0.0204787891,0.0443245332,0.0836584693,RO1
564,102,0.1180576325,0.0118931665,0.0419036946,0.0204676555,0.0443016088,0.0837348578,RO1
564,103,0.1178958275,0.0118730958,0.0418831669,0.0204527641,0.0442669976,0.0837958385,RO1
564,104,0.1177476772,0.011866496,0.0418459875,0.0204507706,0.0442410169,0.0838507076,RO1
564,105,0.1175724567,0.0118452072,0.0417937944,0.020429224,0.0442168024,0.0839173349,RO1
564,106,0.1174481012,0.0118355789,0.0417980766,0.0204265719,0.0442011667,0.0839806847,RO1
564,107,0.1173084486,0.0118125413,0.0417705954,0.0204148808,0.0441746645,0.0840309433,RO1
564,108,0.1171380341,0.0117905315,0.0417074689,0.0203862989,0.0441261284,0.0840847856,RO1
564,109,0.1169267883,0.0117496697,0.0416204056,0.020346085,0.044054534,0.0841189447,RO1
564,110,0.1166200802,0.0116413312,0.0415108605,0.0202935097,0.043961298,0.0841671335,RO1
564,111,0.1163498411,0.0115319937,0.0413378405,0.0202471481,0.0438714654,0.0842166802,RO1
564,112,0.1159941394,0.011388459,0.0411977388,0.0201900041,0.0437556803,0.0842463552,RO1
564,113,0.1156413779,0.0112133208,0.0409453481,0.0201076236,0.0436244653,0.0842519701,RO1
564,114,0.1152971271,0.0110173253,0.0406964423,0.0200298466,0.0435104476,0.0842382712,RO1
564,115,0.1148296203,0.010736768,0.040311805,0.0199467362,0.0433634002,0.084197614,RO1
564,116,0.1144425524,0.0105184926,0.0400441104,0.0198860694,0.0432469413,0.0841445301,RO1
564,117,0.1140452351,0.0102958272,0.0397585401,0.0198241378,0.043143015,0.0840849735,RO1
564,118,0.1136859676,0.010070517,0.0394389393,0.0197557316,0.0430447375,0.0840139425,RO1
564,119,0.113260379,0.0098201047,0.0390425257,0.0196905025,0.0429332398,0.0839078722,RO1
564,120,0.1129124619,0.0096316584,0.0387198626,0.0196248949,0.0428274172,0.0838144651,RO1
564,121,0.1125633019,0.0094597954,0.0384064893,0.0195697479,0.0427244752,0.0837102046,RO1
564,122,0.1122356651,0.0092900104,0.0381071371,0.0195165914,0.0426279559,0.0836047237,RO1
564,123,0.1119455559,0.0091255769,0.0378133469,0.0194558604,0.0425427984,0.0834894471,RO1
564,124,0.1116373601,0.0089458083,0.0374785331,0.0194089183,0.0424600889,0.0833392535,RO1
564,125,0.1114145431,0.0088035256,0.0371991702,0.0193593393,0.0423995385,0.0832128678,RO1
564,126,0.1112187618,0.0086901793,0.0369455433,0.0193358138,0.0423541383,0.0830823911,RO1
564,127,0.111029345,0.0085692766,0.0366782873,0.0193074585,0.0423174667,0.0829670776,RO1
564,128,0.1108607225,0.0084712399,0.0364379447,0.0192823239,0.0422847561,0.0828550612,RO1
564,129,0.110649248,0.0083710347,0.0361932865,0.0192571116,0.042237793,0.0827199897,RO1
564,130,0.1104555328,0.0083078481,0.0360151521,0.0192304487,0.0421881481,0.0826107186,RO1
564,131,0.1102512838,0.00823513,0.0357946559,0.019208873,0.042137591,0.0824989598,RO1
564,132,0.1100083645,0.0081599006,0.0356012043,0.0191915007,0.0420873254,0.0823998703,RO1
564,133,0.1097596855,0.008084411,0.0354228294,0.0191486,0.0420159378,0.0823028248,RO1
564,134,0.1094744665,0.0079998479,0.0352107203,0.019110247,0.0419402116,0.0821784234,RO1
564,135,0.1092475152,0.0079452476,0.0350235296,0.0190618143,0.0418648449,0.0820622928,RO1
564,136,0.1090239093,0.0078910123,0.0348671705,0.0190304468,0.0418061064,0.0819610358,RO1
564,137,0.1088013658,0.0078275905,0.0347005817,0.0189905104,0.0417525607,0.0818606198,RO1
564,138,0.1085329839,0.0077655594,0.0345467979,0.0189514728,0.0416798104,0.0817303461,RO1
564,139,0.1082959178,0.0077075147,0.0343922376,0.0188998959,0.0416010995,0.08161484,RO1
564,140,0.1080522569,0.0076665282,0.0342453645,0.0188615792,0.0415232848,0.0814854519,RO1
564,141,0.1077965256,0.0076205336,0.0341188725,0.0188249107,0.0414609643,0.0813719615,RO1
564,142,0.1075585009,0.0075785649,0.0340109244,0.0187957382,0.0414020179,0.0812601642,RO1
564,143,0.1072781707,0.0075332226,0.0338510961,0.0187480487,0.0413392829,0.0811063924,RO1
564,144,0.1070878514,0.0075067988,0.0337503581,0.01871681,0.0412881594,0.0809789378,RO1
564,145,0.1068928307,0.0074782386,0.033648369,0.0186973857,0.0412466285,0.0808560198,RO1
564,146,0.1067140962,0.0074382444,0.0335462578,0.01867915,0.0412145841,0.0807437642,RO1
564,147,0.1065565751,0.0074088247,0.0334378089,0.0186443152,0.0411663522,0.0806128992,RO1
564,148,0.1063874405,0.0073745467,0.033329762,0.018619233,0.0411288613,0.0804805753,RO1
564,149,0.1062446136,0.007353986,0.0332436354,0.0185981591,0.041084899,0.0803605704,RO1
564,150,0.1061058493,0.007330537,0.0331488577,0.0185818692,0.0410567527,0.0802647386,RO1
565,1,0.11740556,0.00315152,0.03061444,0.01939452,0.04239911,0.08840478,RO1
565,2,0.11739902,0.00314438,0.03059854,0.0193919,0.04239529,0.0883926,RO1
565,3,0.11741281,0.00314377,0.03061183,0.01939663,0.04239247,0.08838656,RO1
565,4,0.11741039,0.00314548,0.03060055,0.01939925,0.04240012,0.08838717,RO1
565,5,0.11741703,0.00313894,0.03060257,0.01939593,0.04240083,0.08839683,RO1
565,6,0.11741673,0.00313613,0.03057529,0.01939271,0.04240062,0.0883916,RO1
565,7,0.11742951,0.00314267,0.03058828,0.01938848,0.04239851,0.0883918,RO1
565,8,0.11742116,0.00313854,0.03055104,0.01939512,0.04239851,0.0883763,RO1
565,9,0.11746594,0.00313592,0.03055688,0.0194075,0.04242548,0.08842812,RO1
565,10,0.11751787,0.00313764,0.03057006,0.01941183,0.04243595,0.08845036,RO1
565,11,0.11751455,0.00314055,0.03057097,0.01941203,0.04243554,0.08844755,RO1
565,12,0.11748295,0.00313733,0.03056342,0.01940659,0.04242055,0.0884234,RO1
565,13,0.11740818,0.00313079,0.03055849,0.01940167,0.04239187,0.08831049,RO1
565,14,0.11761669,0.00314961,0.03060679,0.01943014,0.04246633,0.08850672,RO1
565,15,0.11804075,0.00318282,0.03065852,0.01954335,0.04266981,0.08884344,RO1
565,16,0.11844973,0.003196,0.03073923,0.01964268,0.04285498,0.08917271,RO1
565,17,0.11865159,0.00319409,0.03072866,0.01968978,0.04294786,0.08935767,RO1
565,18,0.11886212,0.00319349,0.03072997,0.01972157,0.04302283,0.08952874,RO1
565,19,0.11904245,0.00320154,0.03075704,0.01976263,0.04308744,0.08966812,RO1
565,20,0.11915958,0.00319509,0.030751,0.01978759,0.04314228,0.08979039,RO1
565,21,0.11926978,0.0031947,0.0307508,0.0198057,0.04318526,0.08989606,RO1
565,22,0.11933287,0.00318715,0.03076036,0.01980047,0.04320115,0.08996398,RO1
565,23,0.11936477,0.00320415,0.0307352,0.01980751,0.04321152,0.08999689,RO1
565,24,0.11941057,0.00326343,0.03078149,0.01983992,0.04326979,0.09002476,RO1
565,25,0.1197187,0.00335219,0.03085515,0.01991056,0.04347649,0.09004026,RO1
565,26,0.12005864,0.00338247,0.03089228,0.01994659,0.04364001,0.0899995,RO1
565,27,0.12042655,0.00340069,0.03089923,0.01995223,0.0437187,0.0899354,RO1
565,28,0.12080281,0.0034014,0.03089138,0.01994588,0.04374095,0.08983326,RO1
565,29,0.12126693,0.0033865,0.03091131,0.01994397,0.04380294,0.08976906,RO1
565,30,0.12190504,0.00337644,0.03087659,0.01993079,0.04386301,0.08965544,RO1
565,31,0.12248408,0.00336487,0.03089339,0.01994216,0.04394946,0.08956799,RO1
565,32,0.12311776,0.00337161,0.03093224,0.01997276,0.04409407,0.08950037,RO1
565,33,0.12380217,0.00340039,0.03098859,0.02003494,0.04428557,0.089442,RO1
565,34,0.12453668,0.00342353,0.03107926,0.02011847,0.04452266,0.08940033,RO1
565,35,0.12554764,0.00349881,0.03125094,0.02024546,0.04484297,0.08936089,RO1
565,36,0.1264015,0.00356361,0.03141216,0.02033926,0.0450863,0.08931822,RO1
565,37,0.12724199,0.00365579,0.03159903,0.02043969,0.04531726,0.0892825,RO1
565,38,0.12798073,0.00376649,0.03182284,0.02053388,0.04548904,0.08924355,RO1
565,39,0.12857899,0.0038799,0.03199814,0.02060754,0.04558574,0.08917985,RO1
565,40,0.12935789,0.00401566,0.03224066,0.02069529,0.04573548,0.08913306,RO1
565,41,0.13002246,0.00411347,0.03246034,0.02075527,0.04583934,0.08910891,RO1
565,42,0.13057554,0.00419206,0.03264802,0.02079039,0.04589649,0.08906181,RO1
565,43,0.13114593,0.00425134,0.03281809,0.02083819,0.04600216,0.08904822,RO1
565,44,0.13170545,0.00429783,0.03295656,0.02089938,0.04612151,0.08905809,RO1
565,45,0.13233983,0.00437622,0.03318067,0.02097073,0.04624026,0.08908133,RO1
565,46,0.13286111,0.00447776,0.03335466,0.02106089,0.04639623,0.08911816,RO1
565,47,0.13320738,0.00461502,0.03358159,0.02110527,0.04644716,0.08904128,RO1
565,48,0.13334394,0.00474394,0.03376544,0.0211106,0.04641777,0.08880026,RO1
565,49,0.13373822,0.00493664,0.03405366,0.02116092,0.04648861,0.08864942,RO1
565,50,0.13394532,0.00509162,0.0342842,0.02117672,0.04647765,0.08847955,RO1
565,51,0.13425185,0.00523784,0.03452019,0.02122553,0.04654578,0.08840307,RO1
565,52,0.13463164,0.00538738,0.03475809,0.02126769,0.04663323,0.08836744,RO1
565,53,0.13504594,0.00553843,0.03499719,0.02134015,0.04674976,0.08838717,RO1
565,54,0.13541063,0.00567418,0.0352532,0.02139519,0.0468684,0.0883759,RO1
565,55,0.13561542,0.00580178,0.03548626,0.02143545,0.04689919,0.08835185,RO1
565,56,0.13586207,0.00594076,0.03574368,0.02146775,0.04690956,0.08836905,RO1
565,57,0.13616105,0.00609432,0.03597634,0.02151303,0.0469153,0.0884249,RO1
565,58,0.1364718,0.00626661,0.03625851,0.02155027,0.04692446,0.08847411,RO1
565,59,0.1368374,0.00645901,0.03652881,0.02157844,0.04693694,0.0885671,RO1
565,60,0.13718327,0.00660724,0.03675947,0.02162645,0.04702298,0.08869399,RO1
565,61,0.13749594,0.00674018,0.03693598,0.02165976,0.04709,0.0888382,RO1
565,62,0.13718438,0.00680841,0.03701568,0.02154765,0.04684566,0.08858219,RO1
565,63,0.13685622,0.00692826,0.03715415,0.02146654,0.04664641,0.08834078,RO1
565,64,0.13670708,0.00713355,0.03733085,0.02144813,0.04654698,0.08825161,RO1
565,65,0.13670094,0.00732244,0.03753645,0.02148426,0.04656228,0.08830827,RO1
565,66,0.13681295,0.00750579,0.03777666,0.02153718,0.04661481,0.08843778,RO1
565,67,0.13695926,0.00768331,0.03804011,0.02161065,0.04668123,0.0885985,RO1
565,68,0.13710458,0.00785901,0.03826785,0.02167546,0.04674372,0.08878748,RO1
565,69,0.13722976,0.00797917,0.03849981,0.02173423,0.04679856,0.08896379,RO1
565,70,0.13733805,0.00807598,0.03869966,0.02176804,0.0468368,0.08913829,RO1
565,71,0.13739943,0.00815759,0.03885141,0.02179762,0.04682795,0.08931339,RO1
565,72,0.13736864,0.00820368,0.03898183,0.02181916,0.04680561,0.08948618,RO1
565,73,0.13725835,0.00824856,0.03917505,0.02182479,0.04674573,0.08970636,RO1
565,74,0.13711364,0.00826899,0.03927498,0.02182399,0.04669602,0.08991034,RO1
565,75,0.13695886,0.00829526,0.03937168,0.02182117,0.04663433,0.09011563,RO1
565,76,0.1367578,0.00832233,0.03947403,0.02181997,0.04658512,0.09032053,RO1
565,77,0.1365664,0.00834295,0.03957959,0.02181916,0.04654719,0.09054372,RO1
565,78,0.13632789,0.00836952,0.03965687,0.02181674,0.04649788,0.09079681,RO1
565,79,0.13615572,0.0083976,0.03973497,0.02181483,0.04646578,0.0910021,RO1
565,80,0.13596985,0.00842839,0.03979172,0.02181996,0.0464388,0.09120528,RO1
565,81,0.13579515,0.00845496,0.03987827,0.02182993,0.04643106,0.09141279,RO1
565,82,0.13563625,0.0084785,0.03993472,0.021826,0.04641023,0.09159895,RO1
565,83,0.13546216,0.00851594,0.04000476,0.02183325,0.04640066,0.09181994,RO1
565,84,0.13531774,0.00853868,0.0400747,0.0218415,0.04639483,0.0920036,RO1
565,85,0.13516619,0.00855217,0.04011898,0.02184854,0.04638577,0.09217276,RO1
565,86,0.13503074,0.00856012,0.04017051,0.02184512,0.04637228,0.09233609,RO1
565,87,0.13489992,0.00857069,0.04018741,0.02184442,0.04635176,0.09249207,RO1
565,88,0.13472885,0.00856213,0.04025433,0.02183818,0.04632831,0.09265801,RO1
565,89,0.13458887,0.00855217,0.04027406,0.02183767,0.04632146,0.09280453,RO1
565,90,0.13445493,0.00853184,0.04029569,0.02181906,0.04629943,0.09293576,RO1
565,91,0.13434352,0.00852801,0.04031602,0.02181392,0.04628695,0.09307805,RO1
565,92,0.1341977,0.00850246,0.04029046,0.02180386,0.04626702,0.09323504,RO1
565,93,0.1340852,0.00848777,0.04028885,0.0218101,0.04625233,0.09336767,RO1
565,94,0.13398859,0.00846643,0.04032357,0.02180285,0.04624659,0.09350896,RO1
565,95,0.13390547,0.00845496,0.0403448,0.02179974,0.0462318,0.09363506,RO1
565,96,0.13380766,0.00844711,0.0402969,0.02179279,0.04622537,0.093755,RO1
565,97,0.13371558,0.00843896,0.04032145,0.0217938,0.04621651,0.09391008,RO1
565,98,0.13362199,0.00842296,0.04032991,0.02179943,0.04622053,0.09403507,RO1
565,99,0.13355265,0.00841088,0.04033453,0.02178323,0.04620564,0.09414164,RO1
565,100,0.13347969,0.00841209,0.04034098,0.02178031,0.04619588,0.09423714,RO1
565,101,0.13340855,0.00840394,0.04034239,0.02178676,0.046199,0.09434683,RO1
565,102,0.13333468,0.00839276,0.04033273,0.02178333,0.04619336,0.09446658,RO1
565,103,0.133322,0.00838411,0.04031471,0.02178977,0.04621379,0.09459841,RO1
565,104,0.13349096,0.00839629,0.04037952,0.02184291,0.04630627,0.09486519,RO1
565,105,0.13362149,0.00838794,0.04042319,0.02189081,0.04639472,0.09511546,RO1
565,106,0.13369324,0.00835292,0.0404087,0.02191335,0.04642985,0.09531713,RO1
565,107,0.13363296,0.00830703,0.04040276,0.02191355,0.04639825,0.09553207,RO1
565,108,0.13347356,0.00824766,0.0403601,0.02188236,0.04631352,0.09567166,RO1
565,109,0.13319088,0.00816533,0.04027506,0.02183365,0.04618763,0.09578728,RO1
565,110,0.13283333,0.00804146,0.04012482,0.02175777,0.04603537,0.09587382,RO1
565,111,0.13236157,0.00784201,0.03995677,0.02164013,0.04582726,0.09592374,RO1
565,112,0.13193126,0.00764487,0.03976184,0.02153558,0.04565065,0.09593018,RO1
565,113,0.1315078,0.00745024,0.03955504,0.02143746,0.04547968,0.09590794,RO1
565,114,0.13108232,0.00725099,0.03933274,0.02135303,0.04534684,0.09585813,RO1
565,115,0.13067336,0.00705576,0.03913198,0.02127614,0.04522568,0.09580238,RO1
565,116,0.13021598,0.00682049,0.03885343,0.02117792,0.0450706,0.09569772,RO1
565,117,0.12984253,0.00662526,0.03861392,0.02110276,0.044959,0.09560886,RO1
565,118,0.12948227,0.0064256,0.03836928,0.02103443,0.04486259,0.09549223,RO1
565,119,0.12912482,0.00621659,0.03814699,0.02097435,0.04477807,0.09537952,RO1
565,120,0.12880813,0.00601744,0.03790205,0.02089978,0.04469494,0.095265,RO1
565,121,0.12844062,0.00580672,0.03761393,0.02082531,0.04460115,0.09510982,RO1
565,122,0.12816358,0.00563845,0.03737916,0.02076694,0.04451813,0.09497981,RO1
565,123,0.12789862,0.0054547,0.03716059,0.0207128,0.04445262,0.09483057,RO1
565,124,0.12764713,0.00525907,0.03689874,0.02067094,0.04439778,0.09470528,RO1
565,125,0.1274197,0.00507018,0.03667252,0.02061992,0.04435118,0.09457798,RO1
565,126,0.12715564,0.00488059,0.03640162,0.02057313,0.04428859,0.09441193,RO1
565,127,0.12694452,0.00475249,0.03615567,0.0205371,0.04423717,0.09428383,RO1
565,128,0.12675352,0.0046585,0.03597172,0.02049967,0.04418453,0.09414778,RO1
565,129,0.12656755,0.0045953,0.03579098,0.02047954,0.04415243,0.09402621,RO1
565,130,0.12638933,0.00454508,0.03567585,0.0204578,0.04412919,0.09392115,RO1
565,131,0.12618776,0.00450875,0.03552339,0.02043295,0.04409266,0.09378842,RO1
565,132,0.1260187,0.00447514,0.03537477,0.02041131,0.04405572,0.09369161,RO1
565,133,0.12586654,0.00445542,0.03530804,0.0203934,0.04401879,0.09359772,RO1
565,134,0.12569647,0.00442654,0.03516082,0.02037548,0.04398488,0.09350011,RO1
565,135,0.1255101,0.00439112,0.03503664,0.02035425,0.04394906,0.09340893,RO1
565,136,0.12537425,0.004357,0.03491608,0.0203461,0.04392732,0.09334956,RO1
565,137,0.12526033,0.00432802,0.03483537,0.02033694,0.04392088,0.09330971,RO1
565,138,0.12514933,0.00430447,0.03474037,0.02031852,0.04389743,0.09325114,RO1
565,139,0.12502546,0.00427911,0.03465323,0.0203145,0.04387871,0.09318814,RO1
565,140,0.12489111,0.00424046,0.03453558,0.02029931,0.04386412,0.09312907,RO1
565,141,0.12477911,0.00420545,0.03449403,0.02029478,0.04385456,0.09306739,RO1
565,142,0.12468019,0.00415976,0.03438826,0.02027908,0.04385335,0.09302432,RO1
565,143,0.12466136,0.00412816,0.03429236,0.02027697,0.04387801,0.09300238,RO1
565,144,0.12469156,0.00409918,0.03425009,0.02028753,0.04392027,0.09297682,RO1
