Measurement_Number,Time,SP-12A,SP-31,TGS-813,TGS-842,SP-AQ3,TGS-823,ST-31,TGS-800,Label
15,175,33.264725,58.823312,21.662947,16.641349,13.26883,35.411896,32.259759,23.25524,HQ_Coffee
15,176,33.343084,59.043099,21.662947,16.641349,13.26883,35.411896,32.334058,23.25524,HQ_Coffee
15,177,33.500777,58.823312,21.776585,16.715757,13.321521,35.499409,32.558756,23.425904,HQ_Coffee
15,178,33.264725,58.605034,21.550281,16.715757,13.233874,35.238009,32.483554,23.383043,HQ_Coffee
15,179,33.421767,58.605034,21.550281,16.715757,13.26883,35.151629,32.483554,23.383043,HQ_Coffee
15,180,33.343084,59.711683,21.512939,16.616662,13.339153,35.675585,32.112053,23.383043,HQ_Coffee
15,181,33.343084,59.487269,21.438573,16.616662,13.35682,35.587304,32.185758,23.297712,HQ_Coffee
15,182,33.421767,59.711683,21.512939,16.616662,13.35682,35.675585,32.185758,23.340313,HQ_Coffee
15,183,33.739782,59.937672,21.625284,16.765651,13.499411,35.587304,32.483554,23.598665,HQ_Coffee
15,184,33.343084,58.605034,21.587729,16.740675,13.303923,35.499409,32.558756,23.425904,HQ_Coffee
15,185,33.580114,59.264413,21.475703,16.666094,13.339153,35.411896,32.408655,23.425904,HQ_Coffee
15,186,33.108972,59.043099,21.550281,16.690897,13.35682,35.499409,32.408655,23.468896,HQ_Coffee
15,187,33.343084,59.711683,21.401548,16.666094,13.410029,35.499409,32.259759,23.468896,HQ_Coffee
15,188,33.421767,58.605034,21.438573,16.765651,13.339153,35.238009,32.634263,23.555276,HQ_Coffee
15,189,33.343084,58.823312,21.550281,16.790685,13.35682,35.324763,32.710076,23.555276,HQ_Coffee
15,190,33.343084,58.823312,21.438573,16.765651,13.35682,35.238009,32.558756,23.555276,HQ_Coffee
15,191,33.343084,59.264413,21.438573,16.666094,13.392258,35.675585,32.259759,23.51202,HQ_Coffee
15,192,33.343084,59.264413,21.438573,16.715757,13.410029,35.324763,32.483554,23.598665,HQ_Coffee
15,193,33.343084,59.487269,21.327812,16.666094,13.445677,35.764253,32.334058,23.383043,HQ_Coffee
15,194,33.500777,59.487269,21.550281,16.86614,13.445677,35.499409,32.86263,23.642187,HQ_Coffee
15,195,33.500777,59.487269,21.512939,16.740675,13.481465,35.853312,32.483554,23.51202,HQ_Coffee
15,196,33.108972,59.487269,21.475703,16.740675,13.445677,35.587304,32.558756,23.51202,HQ_Coffee
15,197,33.108972,59.264413,21.401548,16.740675,13.427836,35.675585,32.483554,23.425904,HQ_Coffee
15,198,33.264725,59.264413,21.401548,16.815778,13.445677,35.411896,32.786198,23.555276,HQ_Coffee
15,199,33.343084,59.264413,21.364628,16.666094,13.445677,35.853312,32.558756,23.468896,HQ_Coffee
15,200,33.500777,59.264413,21.291101,16.765651,13.445677,35.675585,32.634263,23.685843,HQ_Coffee
15,201,33.659782,59.043099,21.587729,16.993081,13.553465,35.675585,33.016433,23.77356,HQ_Coffee
15,202,33.500777,59.043099,21.254492,16.765651,13.463553,35.675585,32.710076,23.685843,HQ_Coffee
15,203,33.108972,59.487269,21.364628,16.790685,13.481465,35.942763,32.634263,23.51202,HQ_Coffee
15,204,33.108972,59.487269,21.438573,16.790685,13.481465,35.853312,32.710076,23.51202,HQ_Coffee
15,205,33.343084,59.937672,21.291101,16.765651,13.517394,35.764253,32.558756,23.642187,HQ_Coffee
15,206,33.186688,59.487269,21.327812,16.740675,13.481465,36.03261,32.558756,23.468896,HQ_Coffee
15,207,33.186688,59.487269,21.327812,16.815778,13.499411,36.03261,32.634263,23.51202,HQ_Coffee
15,208,33.264725,59.264413,21.438573,16.86614,13.463553,35.853312,32.939375,23.685843,HQ_Coffee
15,209,33.264725,59.487269,21.327812,16.86614,13.499411,35.587304,32.939375,23.685843,HQ_Coffee
15,210,33.186688,59.937672,21.217986,16.765651,13.571555,35.853312,32.558756,23.642187,HQ_Coffee
15,211,33.421767,60.165252,21.254492,16.840929,13.571555,35.853312,32.710076,23.642187,HQ_Coffee
15,212,33.739782,60.39444,21.550281,17.069966,13.810022,36.304551,33.093808,23.995244,HQ_Coffee
15,213,33.186688,59.487269,21.291101,16.765651,13.535412,36.03261,32.634263,23.642187,HQ_Coffee
15,214,33.820116,60.857711,21.550281,17.121527,13.810022,36.304551,33.249515,24.039996,HQ_Coffee
15,215,33.186688,59.043099,21.364628,16.916738,13.499411,35.853312,33.016433,23.685843,HQ_Coffee
15,216,33.580114,60.625254,21.438573,16.967574,13.735987,36.213502,33.016433,23.861822,HQ_Coffee
15,217,33.343084,59.264413,21.438573,17.044278,13.58968,35.942763,33.171501,23.950632,HQ_Coffee
15,218,33.820116,60.165252,21.475703,17.147398,13.791458,36.396007,33.32785,24.175092,HQ_Coffee
15,219,33.659782,60.165252,21.625284,17.147398,13.791458,36.213502,33.32785,24.039996,HQ_Coffee
15,220,33.739782,60.625254,21.587729,17.095716,13.828624,36.580147,33.093808,23.995244,HQ_Coffee
15,221,33.580114,60.39444,21.550281,17.044278,13.810022,36.580147,33.093808,23.950632,HQ_Coffee
15,222,33.343084,59.937672,21.512939,17.095716,13.754441,36.304551,33.32785,23.995244,HQ_Coffee
15,223,33.186688,59.711683,21.291101,16.967574,13.571555,35.764253,33.093808,23.817623,HQ_Coffee
15,224,33.500777,59.937672,21.512939,17.173331,13.772931,36.122856,33.485494,24.129919,HQ_Coffee
15,225,33.186688,59.711683,21.550281,17.121527,13.680849,36.396007,33.406509,23.995244,HQ_Coffee
15,226,33.108972,59.937672,21.475703,16.993081,13.680849,36.213502,33.171501,23.77356,HQ_Coffee
15,227,33.186688,59.487269,21.254492,16.86614,13.607841,36.304551,32.86263,23.642187,HQ_Coffee
15,228,33.421767,60.39444,21.217986,16.916738,13.699192,36.213502,33.016433,23.861822,HQ_Coffee
15,229,32.954491,59.711683,21.364628,16.916738,13.607841,36.122856,33.093808,23.685843,HQ_Coffee
15,230,33.186688,59.043099,21.254492,17.044278,13.607841,36.03261,33.32785,23.861822,HQ_Coffee
15,231,33.186688,59.937672,21.254492,16.916738,13.644272,36.487871,33.016433,23.685843,HQ_Coffee
15,232,33.343084,60.39444,21.145283,16.967574,13.680849,36.304551,33.249515,23.817623,HQ_Coffee
15,233,33.186688,59.937672,21.217986,16.916738,13.662542,36.487871,33.016433,23.729634,HQ_Coffee
15,234,33.186688,59.264413,21.254492,17.018649,13.607841,36.03261,33.485494,23.817623,HQ_Coffee
15,235,32.954491,59.937672,21.291101,16.967574,13.662542,36.213502,33.171501,23.729634,HQ_Coffee
15,236,33.343084,59.937672,21.145283,16.993081,13.662542,36.213502,33.249515,23.950632,HQ_Coffee
15,237,33.186688,59.937672,21.254492,17.044278,13.662542,36.122856,33.406509,23.950632,HQ_Coffee
15,238,33.186688,60.39444,21.145283,16.942126,13.717571,36.487871,33.171501,23.729634,HQ_Coffee
15,239,33.739782,60.625254,21.550281,17.277683,13.884654,36.580147,33.804738,24.220407,HQ_Coffee
15,240,33.264725,60.39444,21.145283,16.967574,13.735987,36.304551,33.093808,23.861822,HQ_Coffee
15,241,32.954491,59.937672,21.254492,17.044278,13.735987,36.487871,33.32785,23.906158,HQ_Coffee
15,242,33.108972,59.487269,21.254492,17.095716,13.662542,36.213502,33.564808,23.950632,HQ_Coffee
15,243,33.108972,60.857711,21.217986,16.993081,13.754441,36.672837,33.249515,23.817623,HQ_Coffee
15,244,33.264725,60.39444,21.109083,17.044278,13.735987,36.396007,33.406509,23.861822,HQ_Coffee
15,245,32.877723,60.165252,21.291101,17.069966,13.717571,36.487871,33.406509,23.817623,HQ_Coffee
15,246,32.954491,60.165252,21.291101,17.069966,13.717571,36.487871,33.485494,23.817623,HQ_Coffee
15,247,32.877723,59.937672,21.291101,17.069966,13.717571,36.580147,33.485494,23.817623,HQ_Coffee
15,248,32.954491,60.165252,21.181583,17.095716,13.735987,36.580147,33.644452,23.950632,HQ_Coffee
15,249,33.264725,60.39444,21.145283,17.095716,13.772931,36.580147,33.406509,23.906158,HQ_Coffee
15,250,32.954491,60.39444,21.217986,17.121527,13.754441,36.859473,33.485494,23.861822,HQ_Coffee
15,251,33.108972,59.711683,21.291101,17.173331,13.717571,36.580147,33.724428,23.950632,HQ_Coffee
15,252,33.108972,59.711683,21.181583,17.173331,13.717571,36.396007,33.804738,24.084887,HQ_Coffee
15,253,33.108972,60.39444,21.217986,17.121527,13.772931,36.859473,33.644452,23.861822,HQ_Coffee
15,254,32.877723,59.711683,21.291101,17.147398,13.735987,36.672837,33.644452,23.995244,HQ_Coffee
15,255,33.108972,60.39444,21.217986,17.095716,13.791458,37.047799,33.564808,23.861822,HQ_Coffee
15,256,33.031573,60.857711,21.109083,17.095716,13.828624,36.765945,33.564808,23.995244,HQ_Coffee
15,257,33.108972,59.711683,21.327812,17.225383,13.754441,36.765945,33.96637,23.995244,HQ_Coffee
15,258,33.264725,60.857711,21.109083,17.173331,13.828624,36.765945,33.804738,23.995244,HQ_Coffee
15,259,32.877723,59.711683,21.291101,17.225383,13.754441,36.765945,33.96637,24.039996,HQ_Coffee
15,260,33.108972,59.937672,21.291101,17.251502,13.772931,36.580147,33.96637,24.129919,HQ_Coffee
15,261,33.031573,60.165252,21.181583,17.277683,13.810022,36.672837,33.96637,24.129919,HQ_Coffee
15,262,33.031573,60.39444,21.181583,17.251502,13.810022,36.672837,33.96637,24.129919,HQ_Coffee
15,263,33.031573,59.711683,21.291101,17.277683,13.791458,36.580147,34.129364,24.039996,HQ_Coffee
15,264,33.500777,60.857711,21.475703,17.542969,13.997738,37.047799,34.542926,24.541636,HQ_Coffee
15,265,33.264725,60.39444,21.550281,17.489401,13.997738,37.333512,34.293739,24.311464,HQ_Coffee
15,266,33.264725,60.39444,21.512939,17.489401,13.959891,37.237841,34.459511,24.265864,HQ_Coffee
15,267,33.108972,60.625254,21.254492,17.199326,13.884654,37.237841,33.96637,23.995244,HQ_Coffee
15,268,33.108972,60.625254,21.254492,17.225383,13.884654,37.142604,33.804738,24.084887,HQ_Coffee
15,269,33.031573,60.625254,21.181583,17.251502,13.86594,36.859473,34.047695,24.175092,HQ_Coffee
15,270,32.954491,60.625254,21.181583,17.277683,13.884654,37.237841,34.047695,23.995244,HQ_Coffee
15,271,32.954491,60.165252,21.291101,17.303926,13.847263,37.142604,34.129364,24.175092,HQ_Coffee
15,272,32.954491,60.857711,21.254492,17.277683,13.903407,36.953423,34.211378,24.311464,HQ_Coffee
15,273,32.877723,60.857711,21.217986,17.277683,13.903407,37.142604,34.129364,24.129919,HQ_Coffee
15,274,33.031573,60.165252,21.291101,17.383034,13.884654,37.237841,34.293739,24.175092,HQ_Coffee
15,275,33.186688,60.625254,21.254492,17.330233,13.922197,37.047799,34.211378,24.311464,HQ_Coffee
15,276,33.108972,60.165252,21.217986,17.40953,13.884654,37.047799,34.459511,24.175092,HQ_Coffee
15,277,32.954491,61.091827,21.145283,17.303926,13.978795,37.142604,34.047695,24.175092,HQ_Coffee
15,278,33.421767,61.091827,21.475703,17.596797,14.150674,37.526169,34.626698,24.58811,HQ_Coffee
15,279,32.801268,60.857711,21.217986,17.356602,13.959891,37.42962,34.293739,24.129919,HQ_Coffee
15,280,33.108972,60.857711,21.291101,17.489401,13.978795,37.142604,34.626698,24.449131,HQ_Coffee
15,281,32.954491,60.39444,21.291101,17.462713,13.922197,37.142604,34.542926,24.357208,HQ_Coffee
15,282,33.186688,61.091827,21.181583,17.40953,13.978795,37.142604,34.459511,24.357208,HQ_Coffee
15,283,33.186688,61.804319,21.145283,17.40953,13.978795,37.42962,34.459511,24.265864,HQ_Coffee
15,284,33.031573,61.091827,21.254492,17.43609,13.978795,37.333512,34.459511,24.403097,HQ_Coffee
15,285,32.877723,60.625254,21.291101,17.43609,13.941025,37.42962,34.626698,24.220407,HQ_Coffee
15,286,32.954491,61.327622,21.217986,17.43609,13.997738,37.720601,34.459511,24.175092,HQ_Coffee
15,287,33.343084,61.091827,21.550281,17.705238,14.13142,37.720601,35.136937,24.58811,HQ_Coffee
15,288,33.186688,60.857711,21.217986,17.462713,13.997738,37.333512,34.542926,24.403097,HQ_Coffee
15,289,32.725122,60.39444,21.291101,17.516153,13.978795,37.623162,34.710828,24.311464,HQ_Coffee
15,290,32.877723,60.625254,21.327812,17.489401,14.035739,37.623162,34.626698,24.357208,HQ_Coffee
15,291,32.801268,61.327622,21.327812,17.489401,14.035739,37.720601,34.626698,24.403097,HQ_Coffee
15,292,32.725122,60.857711,21.327812,17.489401,14.035739,37.720601,34.710828,24.357208,HQ_Coffee
15,293,32.877723,60.857711,21.327812,17.516153,13.997738,37.720601,34.710828,24.403097,HQ_Coffee
15,294,33.186688,61.091827,21.254492,17.489401,14.035739,37.42962,34.626698,24.49531,HQ_Coffee
15,295,33.421767,62.045258,21.327812,17.542969,14.189299,38.015629,34.626698,24.541636,HQ_Coffee
15,296,32.954491,61.565113,21.254492,17.596797,14.054797,37.623162,34.710828,24.541636,HQ_Coffee
15,297,33.108972,61.804319,21.327812,17.596797,14.13142,38.214605,34.710828,24.403097,HQ_Coffee
15,298,33.186688,61.565113,21.401548,17.732513,14.169967,37.81849,35.223267,24.634731,HQ_Coffee
15,299,33.108972,61.327622,21.327812,17.705238,14.112206,37.720601,35.309972,24.541636,HQ_Coffee
16,0,50.901559,77.906953,26.013023,26.668096,21.119998,52.816195,52.969715,41.346678,HQ_Coffee
16,1,50.901559,77.538208,26.064299,26.668096,21.156208,52.816195,52.969715,41.346678,HQ_Coffee
16,2,51.069795,78.654455,25.910981,26.61479,21.192519,52.106896,52.969715,41.577945,HQ_Coffee
16,3,50.734335,77.172739,26.013023,26.668096,21.156208,52.816195,52.78975,41.694452,HQ_Coffee
16,4,50.901559,77.172739,26.115746,26.82911,21.011975,52.282575,53.886708,41.577945,HQ_Coffee
16,5,50.402887,77.906953,26.064299,26.721584,21.119998,52.816195,53.15081,41.346678,HQ_Coffee
16,6,50.901559,78.654455,26.013023,26.61479,21.228932,52.816195,52.969715,41.462022,HQ_Coffee
16,7,51.409339,77.538208,26.013023,26.775255,21.119998,52.282575,53.333046,41.577945,HQ_Coffee
16,8,51.239052,77.906953,26.013023,26.721584,21.119998,51.932296,53.15081,41.811547,HQ_Coffee
16,9,51.409339,78.654455,25.961917,26.561665,21.228932,52.282575,52.78975,41.577945,HQ_Coffee
16,10,50.402887,76.810505,26.115746,26.775255,21.047882,52.459345,53.333046,41.346678,HQ_Coffee
16,11,51.409339,77.906953,26.115746,26.775255,21.192519,52.637215,53.333046,41.694452,HQ_Coffee
16,12,50.734335,77.538208,26.013023,26.721584,21.119998,51.932296,53.333046,41.811547,HQ_Coffee
16,13,50.901559,77.172739,26.167366,26.883149,21.083889,52.282575,53.700984,41.577945,HQ_Coffee
16,14,50.402887,77.538208,26.013023,26.721584,21.156208,52.459345,53.333046,41.462022,HQ_Coffee
16,15,50.568114,78.279021,26.115746,26.775255,21.156208,52.106896,53.15081,41.231909,HQ_Coffee
16,16,51.239052,78.654455,25.910981,26.721584,21.228932,52.282575,53.15081,41.577945,HQ_Coffee
16,17,51.239052,78.654455,25.961917,26.721584,21.228932,52.282575,53.333046,41.577945,HQ_Coffee
16,18,50.402887,77.538208,25.961917,26.668096,21.156208,52.282575,52.969715,41.577945,HQ_Coffee
16,19,51.409339,78.279021,26.480754,27.156147,21.561322,52.996296,54.073617,41.929235,HQ_Coffee
16,20,50.734335,76.810505,26.013023,26.82911,21.047882,51.758766,53.516433,41.577945,HQ_Coffee
16,21,52.100985,79.801421,26.323269,27.156147,21.636347,52.996296,53.516433,42.166406,HQ_Coffee
16,22,50.901559,78.279021,26.013023,26.561665,21.228932,52.637215,52.78975,41.577945,HQ_Coffee
16,23,50.901559,77.538208,26.013023,26.82911,21.156208,51.932296,53.700984,41.694452,HQ_Coffee
16,24,50.901559,78.279021,25.961917,26.561665,21.228932,52.637215,52.78975,41.11771,HQ_Coffee
16,25,50.901559,78.279021,26.013023,26.561665,21.192519,52.637215,52.78975,41.346678,HQ_Coffee
16,26,50.568114,77.906953,26.167366,26.775255,21.156208,52.459345,53.333046,41.577945,HQ_Coffee
16,27,50.901559,77.906953,26.064299,26.883149,21.192519,51.758766,53.333046,41.929235,HQ_Coffee
16,28,51.239052,78.654455,25.910981,26.721584,21.228932,52.282575,53.15081,41.694452,HQ_Coffee
16,29,50.568114,77.172739,26.167366,26.775255,21.047882,52.106896,53.15081,41.577945,HQ_Coffee
16,30,50.734335,77.906953,26.013023,26.775255,21.156208,52.637215,53.516433,41.346678,HQ_Coffee
16,31,50.568114,77.172739,26.167366,26.775255,21.119998,52.282575,53.700984,41.462022,HQ_Coffee
16,32,51.069795,78.654455,26.167366,26.61479,21.265449,52.816195,52.610905,41.577945,HQ_Coffee
16,33,51.069795,79.033302,26.428082,26.883149,21.449583,52.816195,51.733115,41.231909,HQ_Coffee
16,34,51.753044,79.033302,26.167366,26.298718,21.412547,50.906828,49.732237,41.11771,HQ_Coffee
16,35,50.734335,77.906953,26.064299,25.486237,20.904852,49.120159,46.838931,39.79034,HQ_Coffee
16,36,51.753044,77.906953,26.271126,25.04766,20.623506,46.57409,45.030304,39.89801,HQ_Coffee
16,37,50.734335,76.451462,25.961917,23.938104,19.71798,45.321312,42.242518,38.135701,HQ_Coffee
16,38,51.239052,76.095568,25.809616,23.328273,18.784891,43.489772,40.962638,37.449878,HQ_Coffee
16,39,50.734335,74.361917,25.809616,22.66237,17.673442,41.905204,39.966242,35.961836,HQ_Coffee
16,40,50.402887,74.361917,25.910981,21.950066,16.66244,41.094386,38.601425,34.828008,HQ_Coffee
16,41,50.734335,72.701102,25.70892,21.458263,15.626193,39.76815,38.098447,33.836113,HQ_Coffee
16,42,50.402887,70.797964,25.809616,20.841878,14.645147,39.237953,37.032,32.664118,HQ_Coffee
16,43,51.069795,70.489836,25.608886,20.389779,13.828624,38.214605,36.472403,31.921606,HQ_Coffee
16,44,50.238644,68.692623,25.658821,19.986433,13.061112,37.916831,35.838215,30.861568,HQ_Coffee
16,45,51.069795,68.112494,25.460064,19.627927,12.481802,37.237841,35.397054,30.056722,HQ_Coffee
16,46,50.402887,67.541463,25.460064,19.373667,12.029678,37.142604,35.05098,28.97695,HQ_Coffee
16,47,50.568114,66.97932,25.460064,19.155509,11.702249,36.953423,34.965393,28.432027,HQ_Coffee
16,48,50.901559,65.880877,25.70892,19.093903,11.443735,36.672837,34.880173,27.962245,HQ_Coffee
16,49,50.568114,65.078886,25.215248,18.524133,11.017114,36.03261,34.293739,27.061547,HQ_Coffee
16,50,50.901559,65.078886,25.166761,18.292312,10.844845,35.942763,33.96637,26.629573,HQ_Coffee
16,51,50.568114,63.276623,25.118431,18.263659,10.612461,35.238009,34.129364,26.157435,HQ_Coffee
16,52,50.568114,63.026728,25.070257,18.12146,10.498855,35.065622,33.96637,25.699316,HQ_Coffee
16,53,50.568114,62.778665,25.070257,17.981012,10.411653,34.894718,33.885384,25.401387,HQ_Coffee
16,54,50.734335,62.778665,24.879107,17.732513,10.386922,35.238009,33.564808,24.870082,HQ_Coffee
16,55,50.238644,62.287949,24.974374,17.705238,10.337701,34.979986,33.485494,24.541636,HQ_Coffee
16,56,50.568114,61.327622,24.879107,17.678029,10.288801,34.725276,33.564808,24.357208,HQ_Coffee
16,57,50.901559,61.565113,24.596942,17.489401,10.313211,34.641098,33.32785,24.220407,HQ_Coffee
16,58,50.568114,60.857711,24.78445,17.489401,10.288801,34.390706,33.485494,23.995244,HQ_Coffee
16,59,50.568114,61.091827,24.690397,17.462713,10.386922,34.809815,33.32785,23.685843,HQ_Coffee
16,60,50.734335,60.857711,24.974374,17.596797,10.511394,34.894718,33.885384,23.906158,HQ_Coffee
16,61,51.069795,60.857711,24.737349,17.40953,10.523954,34.979986,33.32785,23.598665,HQ_Coffee
16,62,51.409339,60.39444,24.596942,17.383034,10.498855,34.641098,33.32785,23.468896,HQ_Coffee
16,63,50.402887,59.711683,24.457869,17.199326,10.424049,34.307949,33.171501,23.170683,HQ_Coffee
16,64,50.734335,59.264413,24.411804,17.225383,10.473837,34.307949,33.32785,23.086635,HQ_Coffee
16,65,50.568114,59.711683,24.228991,17.199326,10.511394,34.143482,33.32785,23.086635,HQ_Coffee
16,66,51.069795,59.711683,24.228991,17.121527,10.587068,34.225542,33.249515,22.96151,HQ_Coffee
16,67,50.734335,59.487269,24.228991,17.199326,10.650708,34.143482,33.406509,22.920052,HQ_Coffee
16,68,50.568114,59.711683,24.138442,17.018649,10.727778,34.473815,32.939375,22.796419,HQ_Coffee
16,69,50.568114,59.487269,24.09338,17.044278,10.766604,34.473815,33.171501,22.837507,HQ_Coffee
16,70,50.568114,59.937672,23.914532,17.044278,10.857963,34.307949,33.093808,22.796419,HQ_Coffee
16,71,51.069795,59.043099,23.914532,17.095716,10.884264,34.390706,33.32785,22.878717,HQ_Coffee
16,72,50.568114,58.605034,23.959036,17.147398,10.910654,34.143482,33.485494,22.755453,HQ_Coffee
16,73,50.901559,59.711683,23.825939,17.069966,11.030524,34.390706,33.249515,22.755453,HQ_Coffee
16,74,51.239052,60.165252,24.138442,17.303926,11.275873,34.809815,33.564808,23.086635,HQ_Coffee
16,75,50.901559,59.711683,23.914532,17.147398,11.248234,34.557278,33.406509,22.878717,HQ_Coffee
16,76,50.402887,58.605034,23.781847,17.121527,11.152249,34.143482,33.485494,22.755453,HQ_Coffee
16,77,50.568114,59.264413,23.606837,17.018649,11.234451,34.473815,33.171501,22.592806,HQ_Coffee
16,78,51.069795,59.264413,23.606837,17.069966,11.289728,34.307949,33.171501,22.71461,HQ_Coffee
16,79,50.238644,58.605034,23.650387,17.069966,11.31751,34.557278,33.406509,22.673888,HQ_Coffee
16,80,50.238644,58.17295,23.737892,17.069966,11.359365,34.390706,33.406509,22.71461,HQ_Coffee
16,81,50.238644,58.17295,23.694072,17.173331,11.40144,34.473815,33.724428,22.755453,HQ_Coffee
16,82,50.901559,59.043099,23.476984,17.095716,11.514723,34.473815,33.485494,22.837507,HQ_Coffee
16,83,50.568114,59.043099,23.520135,17.069966,11.557617,34.641098,33.32785,22.796419,HQ_Coffee
16,84,50.402887,58.388252,23.520135,17.173331,11.586339,34.307949,33.804738,22.796419,HQ_Coffee
16,85,50.568114,58.388252,23.433964,17.173331,11.629613,34.307949,33.564808,22.878717,HQ_Coffee
16,86,50.402887,58.823312,23.391075,17.199326,11.65859,34.307949,33.804738,22.96151,HQ_Coffee
16,87,50.568114,59.043099,23.348317,17.069966,11.746142,34.725276,33.406509,22.755453,HQ_Coffee
16,88,50.075378,57.959112,23.433964,17.173331,11.731485,34.557278,33.804738,22.878717,HQ_Coffee
16,89,50.734335,58.605034,23.178577,17.173331,11.79027,34.473815,33.644452,22.878717,HQ_Coffee
16,90,51.580667,59.043099,23.606837,17.43609,12.060094,34.809815,34.129364,23.340313,HQ_Coffee
16,91,50.734335,59.264413,23.520135,17.303926,12.075343,35.065622,33.804738,23.212898,HQ_Coffee
16,92,50.568114,58.388252,23.694072,17.462713,12.121258,34.979986,34.047695,23.212898,HQ_Coffee
16,93,50.402887,58.388252,23.136463,17.121527,11.999372,34.725276,33.564808,22.878717,HQ_Coffee
16,94,50.402887,58.605034,23.052615,17.121527,12.029678,34.809815,33.485494,22.878717,HQ_Coffee
16,95,50.568114,58.17295,23.094476,17.199326,12.029678,34.390706,33.724428,23.128596,HQ_Coffee
16,96,50.238644,58.17295,23.094476,17.277683,12.075343,34.390706,33.804738,23.128596,HQ_Coffee
16,97,50.238644,58.388252,23.305688,17.330233,12.18287,34.725276,33.96637,23.044801,HQ_Coffee
16,98,49.91308,58.17295,22.96927,17.225383,12.136619,34.809815,33.804738,23.003093,HQ_Coffee
16,99,50.402887,57.746724,23.052615,17.303926,12.152008,34.641098,34.129364,23.128596,HQ_Coffee
16,100,50.568114,58.17295,22.96927,17.251502,12.229377,34.641098,33.885384,23.25524,HQ_Coffee
16,101,49.91308,57.746724,23.01088,17.277683,12.213846,34.641098,33.96637,23.170683,HQ_Coffee
16,102,50.734335,58.605034,22.804074,17.277683,12.323162,34.641098,33.96637,23.212898,HQ_Coffee
16,103,50.402887,58.17295,22.886425,17.277683,12.323162,34.894718,34.047695,23.128596,HQ_Coffee
16,104,50.734335,58.605034,22.763083,17.277683,12.386266,34.809815,33.804738,23.212898,HQ_Coffee
16,105,50.734335,58.605034,22.722214,17.303926,12.402114,34.725276,33.96637,23.340313,HQ_Coffee
16,106,50.402887,57.53577,22.804074,17.383034,12.370446,34.557278,34.293739,23.25524,HQ_Coffee
16,107,49.91308,57.53577,22.845188,17.330233,12.402114,34.809815,34.129364,23.297712,HQ_Coffee
16,108,50.568114,58.605034,22.640839,17.251502,12.481802,34.809815,33.885384,23.297712,HQ_Coffee
16,109,50.402887,58.605034,22.96927,17.569851,12.676117,35.411896,34.459511,23.51202,HQ_Coffee
16,110,50.568114,58.605034,22.886425,17.516153,12.643427,34.894718,34.459511,23.685843,HQ_Coffee
16,111,49.75174,57.959112,22.640839,17.330233,12.546089,34.809815,34.129364,23.383043,HQ_Coffee
16,112,49.75174,58.17295,22.804074,17.383034,12.594621,34.894718,34.211378,23.340313,HQ_Coffee
16,113,49.75174,58.17295,22.640839,17.383034,12.578414,35.065622,34.211378,23.297712,HQ_Coffee
16,114,50.238644,58.605034,22.519679,17.303926,12.659757,34.809815,34.047695,23.468896,HQ_Coffee
16,115,49.75174,57.746724,22.722214,17.383034,12.594621,34.979986,34.459511,23.468896,HQ_Coffee
16,116,50.238644,58.17295,22.559946,17.462713,12.676117,34.809815,34.376449,23.642187,HQ_Coffee
16,117,50.075378,57.53577,22.519679,17.489401,12.643427,34.725276,34.626698,23.642187,HQ_Coffee
16,118,50.075378,58.605034,22.519679,17.383034,12.758385,35.151629,34.211378,23.425904,HQ_Coffee
16,119,50.568114,58.17295,22.4395,17.43609,12.741869,35.065622,34.459511,23.642187,HQ_Coffee
16,120,50.238644,57.746724,22.559946,17.489401,12.725385,34.809815,34.626698,23.685843,HQ_Coffee
16,121,49.75174,58.17295,22.47953,17.489401,12.791511,35.324763,34.459511,23.51202,HQ_Coffee
16,122,49.591351,58.17295,22.47953,17.462713,12.791511,35.238009,34.542926,23.468896,HQ_Coffee
16,123,50.568114,58.605034,22.722214,17.705238,12.992935,35.238009,34.880173,24.039996,HQ_Coffee
16,124,50.734335,59.043099,22.47953,17.650886,13.026958,35.324763,34.880173,23.906158,HQ_Coffee
16,125,50.238644,58.388252,22.804074,17.814739,13.026958,35.499409,35.223267,23.995244,HQ_Coffee
16,126,50.075378,58.605034,22.399587,17.40953,12.92528,35.324763,34.376449,23.598665,HQ_Coffee
16,127,49.75174,57.746724,22.47953,17.516153,12.858141,35.151629,34.710828,23.642187,HQ_Coffee
16,128,49.75174,57.746724,22.47953,17.542969,12.891647,35.151629,34.965393,23.685843,HQ_Coffee
16,129,50.402887,58.605034,22.241104,17.489401,12.975973,35.151629,34.459511,23.77356,HQ_Coffee
16,130,50.075378,58.605034,22.320113,17.462713,12.992935,35.411896,34.542926,23.817623,HQ_Coffee
16,131,50.402887,58.605034,22.241104,17.489401,13.00993,35.151629,34.542926,23.817623,HQ_Coffee
16,132,49.75174,58.388252,22.399587,17.542969,12.992935,35.238009,34.795319,23.729634,HQ_Coffee
16,133,50.568114,58.17295,22.280551,17.569851,12.975973,35.065622,34.710828,23.950632,HQ_Coffee
16,134,50.238644,58.388252,22.681466,17.814739,13.164367,35.675585,35.223267,24.129919,HQ_Coffee
16,135,50.238644,58.17295,22.681466,17.814739,13.164367,35.675585,35.136937,24.084887,HQ_Coffee
16,136,50.402887,58.823312,22.201772,17.596797,13.095397,35.324763,34.880173,23.817623,HQ_Coffee
16,137,49.91308,58.17295,22.241104,17.596797,13.061112,35.151629,34.965393,23.995244,HQ_Coffee
